http://www.realestate3d.com/gps/uslatlongdegmin.htm
[LBB] 33.65 101.82 	33 39 0 	101 49 11 	Lubbock,TX
[LFK] 31.23 94.75 	31 13 47 	94 45 0 	Lufkin,TX
[MRF] 30.37 104.02 	30 22 12 	104 1 11 	Marfa,TX
[MFE] 26.18 98.23 	26 10 48 	98 13 48 	Mcallen,TX
[MAF] 31.95 102.18 	31 57 0 	102 10 48 	Midland,TX
[MWL] 32.78 98.07 	32 46 47 	98 4 11 	MineralWlls,TX
[PSX] 28.72 96.25 	28 43 11 	96 15 0 	Palacios,TX
[PRX] 33.63 95.45 	33 37 48 	95 26 59 	Paris/Cox,TX
[PVW] 34.17 101.71 	34 10 11 	101 42 35 	Plainview,TX
[BPT] 30.58 94.02 	30 34 47 	94 1 11 	PortArthur,TX
[RND] 29.53 98.28 	29 31 48 	98 16 47 	RandolphAFB,TX
[REE] 33.60 102.05 	33 35 59 	102 3 0 	ReeseAFB,TX
[RKP] 28.08 97.03 	28 4 47 	97 1 47 	Rockport,TX
[SJT] 31.37 100.50 	31 22 12 	100 30 0 	SanAngelo,TX
[SAT] 29.53 98.47 	29 31 48 	98 28 12 	SanAntonio,TX
[SSF] 29.33 98.47 	29 19 47 	98 28 12 	SanAntonio,TX
[P07] 30.17 102.42 	30 10 12 	102 25 11 	Sanderson,TX
[F39] 33.72 96.67 	33 43 12 	96 40 11 	Sherman-Deni,TX
[T46] 28.03 95.87 	28 1 48 	95 52 12 	SouthBrazos,TX
[SEP] 32.22 98.18 	32 13 12 	98 10 48 	Stephenville,TX
[TPL] 31.15 97.42 	31 8 59 	97 25 11 	Temple,TX
[TYR] 32.37 95.40 	32 22 11 	95 24 0 	Tyler/Pounds,TX
[VCT] 28.85 96.92 	28 51 0 	96 55 11 	Victoria,TX
[ACT] 31.62 97.22 	31 37 12 	97 13 12 	Waco-Madison,TX
[SPS] 33.98 98.50 	33 58 47 	98 30 0 	Wichita
[INK] 31.78 103.20 	31 46 48 	103 11 59 	Wink,TX

[4BL] 38.03 109.78 	38 1 47 	109 46 47 	Blanding,UT
[U17] 37.50 110.70 	37 30 0 	110 41 59 	BullfrogMar,UT
[CDC] 37.70 113.10 	37 42 0 	113 5 59 	CedarCity,UT
[U24] 39.33 112.58 	39 19 48 	112 34 48 	Delta,UT
[DPG] 40.20 112.93 	40 12 0 	112 55 48 	DugwayPrvgr,UT
[U16] 41.05 113.07 	41 2 59 	113 4 11 	EagleRange,UT
[U28] 39.00 110.15 	39 0 0 		110 9 0 	GreenRiver,UT
[4HV] 38.37 110.72 	38 22 11 	110 43 12 	Hanksville,UT
[HIF] 41.12 111.97 	41 7 11 	111 58 12 	HillAFB,UT
[LGU] 41.78 111.85 	41 46 47 	111 50 59 	Logan,UT
[MLF] 38.72 113.03 	38 43 12 	113 1 47 	Milford,UT
[CNY] 38.77 109.75 	38 46 12 	109 45 0 	Moab,UT
[OGD] 41.18 112.02 	41 10 48 	112 1 11 	Ogden,UT
[PUC] 39.62 110.75 	39 37 11 	110 45 0 	Price/Carbon,UT
[PVU] 40.22 111.72 	40 13 12 	111 43 12 	Provo,UT
[U67] 40.50 110.63 	40 30 0 	110 37 47 	Roosevelt,UT
[SGU] 37.08 113.60 	37 4 48 	113 35 59 	SaintGeorge,UT
[SLC] 40.78 111.97 	40 46 47 	111 58 12 	SaltLakeCity,UT
[T62] 40.17 112.20 	40 10 11 	112 11 59 	Tooele,UT
[VEL] 40.45 109.52 	40 27 0 	109 31 11 	Vernal,UT
[ENV] 41.22 114.05 	41 13 12 	114 3 0 	Wendover,UT

[BTV] 44.47 73.15 	44 28 12 	73 9 0 		Burlington,VT
[MPV] 44.20 72.57 	44 12 0 	72 34 11 	Montpelier,VT
[EFK] 45.55 72.33 	45 32 59 	72 19 48 	Newport,VT
[RUT] 43.53 73.95 	43 31 47 	73 56 59 	Rutland,VT
[9B2] 44.42 72.02 	44 25 11 	72 1 11 	StJohnsbury,VT
[MNW] 42.88 72.88 	42 52 48 	72 52 47 	Wilmington,VT
[CHO] 38.13 78.45 	38 7 48 	78 26 59 	Charlottesvi,VA
[W39] 37.50 76.20 	37 30 0 	76 11 59 	Chesapeake,VA
[DAN] 36.57 79.33 	36 34 11 	79 19 48 	Danville,VA
[DAA] 38.72 77.18 	38 43 12 	77 10 48 	FortBelvoir,VA
[FAF] 37.13 76.62 	37 7 48 	76 37 12 	FortEustis,VA
[HSP] 37.95 79.82 	37 57 0 	79 49 11 	HotSprings,VA
[LFI] 37.08 76.37 	37 4 48 	76 22 12 	LangleyAFB,VA
[LYH] 37.33 79.20 	37 19 48 	79 11 59 	Lynchburg,VA
[PHF] 37.13 76.50 	37 7 48 	76 30 0 	NewportNews,VA
[NGU] 36.93 76.28 	36 55 48 	76 16 47 	NorfolkNAS,VA
[ORF] 36.90 76.20 	36 54 0 	76 11 59 	NorfolkRgnl,VA
[NTU] 36.82 76.03 	36 49 11 	76 1 47 	OceanaNAS,VA
[NYG] 38.50 77.30 	38 30 0 	77 18 0 	QuanticoMca,VA
[RIC] 37.50 77.33 	37 30 0 	77 19 48 	Richmond,VA
[ROA] 37.32 79.97 	37 19 11 	79 58 12 	RoanokeMuni,VA
[SHD] 38.27 78.85 	38 16 12 	78 50 59 	Staunton,VA
[VQN] 36.95 78.98 	36 57 0 	78 58 48 	Volens,VA
[WAL] 37.85 75.48 	37 50 59 	75 28 48 	WallopsSta,VA
[]    38.93 77.18   38 55 48    77 10 48    McLean,VA
[]    39.04 77.49   39 2  24    77 29 24    Ashburn,VA
[]    38.88 77.09   38 52 48    77 5  24    Arlington,VA
[]    37.41 79.14   37 24 36    79 8  24    MadisonHeights,VA
[]    36.71 81.98   36 42 36    81 58 48    Abingdon,VA

[BLI] 48.80 122.53 	48 47 59 	122 31 47 	Bellingham,WA
[PWT] 47.48 122.77 	47 28 47 	122 46 11 	Bremerton,WA
[75S] 48.50 122.33 	48 30 0 	122 19 48 	Burlington,WA
[63S] 48.88 118.47 	48 52 48 	118 28 12 	Colville,WA
[EPH] 47.32 119.52 	47 19 11 	119 31 11 	Ephrata,WA
[PAE] 47.92 122.28 	47 55 11 	122 16 47 	Everet/Paine,WA
[SKA] 47.62 117.65 	47 37 11 	117 39 0 	Fairchild,WA
[GRF] 47.08 122.58 	47 4 48 	122 34 48 	FortLewis,WA
[HMS] 46.57 119.60 	46 34 11 	119 35 59 	Hanford,WA
[HQM] 46.97 123.97 	46 58 12 	123 58 12 	Hoquiam,WA
[TCM] 47.15 122.48 	47 9 0 		122 28 48 	McchordAFB,WA
[MWH] 47.20 119.32 	47 12 0 	119 19 11 	MosesLake,WA
[76S] 48.25 122.68 	48 15 0 	122 40 48 	OakHarbor,WA
[OLM] 46.97 122.90 	46 58 12 	122 54 0 	Olympia,WA
[4OM] 48.42 119.53 	48 25 11 	119 31 47 	Omak,WA
[PSC] 46.27 119.12 	46 16 12 	119 7 12 	Pasco,WA
[CLM] 48.12 123.50 	48 7 11 	123 30 0 	PortAngeles,WA
[NOW] 48.22 123.67 	48 13 12 	123 40 11 	PortAngeles,WA
[PUW] 46.75 117.12 	46 45 0 	117 7 12 	Pullman,WA
[UIL] 47.95 124.55 	47 57 0 	124 33 0 	Quillayute,WA
[RNT] 47.50 122.22 	47 30 0 	122 13 12 	Renton,WA
[SEA] 47.45 122.30 	47 27 0 	122 18 0 	Seattle,WA
[BFI] 47.53 122.30 	47 31 47 	122 18 0 	Seattle/Boeing,WA
[SHN] 47.25 123.15 	47 15 0 	123 9 0 	Shelton,WA
[GEG] 47.63 117.53 	47 37 48 	117 31 47 	Spokane,WA
[SFF] 47.67 117.33 	47 40 11 	117 19 48 	Spokane,WA
[SMP] 47.28 121.33 	47 16 47 	121 19 48 	Stampede
[TIW] 47.27 122.58 	47 16 12 	122 34 48 	Tacoma,WA
[TDO] 46.48 122.80 	46 28 47 	122 48 0 	Toledo,WA
[ALW] 46.10 118.28 	46 5 59 	118 16 47 	WallaWalla,WA
[EAT] 47.40 120.20 	47 24 0 	120 11 59 	Wenatchee,WA
[NUW] 48.35 122.65 	48 20 59 	122 39 0 	WhidbeyIs,WA
[YKM] 46.57 120.53 	46 34 11 	120 31 47 	Yakima,WA

[BKW] 37.78 81.12 	37 46 47 	81 7 12 	Beckley,WV
[BLF] 37.30 81.22 	37 17 59 	81 13 12 	Bluefield,WV
[CRW] 38.37 81.60 	38 22 11 	81 35 59 	Charleston,WV
[CKB] 39.28 80.23 	39 16 47 	80 13 48 	Clarksburg,WV
[EKN] 38.88 79.85 	38 52 48 	79 50 59 	Elkins,WV
[HTS] 38.37 82.55 	38 22 11 	82 33 0 	Huntington,WV
[LWB] 37.87 80.40 	37 52 11 	80 24 0 	Lewisburg,WV
[MRB] 39.40 77.98 	39 24 0 	77 58 48 	Martinsburg,WV
[MGW] 39.65 79.92 	39 39 0 	79 55 11 	Morgantown,WV
[PKB] 39.35 81.43 	39 20 59 	81 25 48 	Parkersburg,WV
[HLG] 40.18 80.65 	40 10 48 	80 39 0 	Wheeling,WV
[SSU] 37.46 80.20 	37 27 35 	80 11 59 	WhiteSulph,WV

[ATW] 44.25 88.52 	44 15 0 	88 31 11 	Appleton,WI
[EAU] 44.87 91.48 	44 52 11 	91 28 48 	EauClaire,WI
[GRB] 44.48 88.13 	44 28 47 	88 7 47 	GreenBay,WI
[JVL] 42.62 89.03 	42 37 11 	89 1 47 	Janesville,WI
[LSE] 43.87 91.25 	43 52 11 	91 15 0 	LaCrosse,WI
[LNR] 43.20 90.18 	43 12 0 	90 10 48 	LoneRock,WI
[MSN] 43.13 89.33 	43 7 48 	89 19 48 	Madison,WI
[MTW] 44.13 87.67 	44 7 48 	87 40 11 	Manitowac,WI
[MKE] 42.95 87.90 	42 57 0 	87 54 0 	Milwaukee,WI
[MWC] 43.12 88.05 	43 7 11 	88 3 0 		Milwaukee,WI
[CWA] 44.78 89.67 	44 46 47 	89 40 11 	Mosinee,WI
[EEW] 44.22 88.53 	44 13 12 	88 31 47 	Neenah,WI
[OSH] 44.00 88.57 	44 0 0 		88 34 11 	Oshkosh,WI
[RHI] 45.63 89.45 	45 37 48 	89 26 59 	Rhinelander,WI
[RIE] 45.48 91.72 	45 28 47 	91 43 12 	RiceLake,WI
[VOK] 43.93 90.27 	43 55 48 	90 16 11 	VolkFld,WI
[AUW] 44.92 89.62 	44 55 11 	89 37 12 	Wausau,WI

[BPI] 42.57 110.10 	42 34 11 	110 5 59 	BigPiney,WY
[CPR] 42.92 106.47 	42 55 11 	106 28 12 	Casper,WY
[CYS] 41.15 104.82 	41 9 0 		104 49 11 	Cheyenne,WY
[COD] 44.52 109.02 	44 31 12 	109 1 11 	Cody,WY
[4DG] 42.75 105.38 	42 45 0 	105 22 47 	Douglas,WY
[EVW] 41.33 111.00 	41 19 48 	111 0 0 	Evanston,WY
[GCC] 44.35 105.53 	44 20 59 	105 31 47 	Gillette,WY
[JAC] 43.60 110.73 	43 35 59 	110 43 48 	Jackson,WY
[LND] 42.82 108.73 	42 49 11 	108 43 48 	Lander,WY
[LAR] 41.32 105.68 	41 19 11 	105 40 48 	Laramie,WY
[4MC] 44.35 104.81 	44 20 59 	104 48 35 	Moorcroft,WY
[RWL] 41.80 107.20 	41 47 59 	107 11 59 	Rawlins,WY
[RIW] 43.05 108.45 	43 2 59 	108 26 59 	Riverton,WY
[RKS] 41.60 109.07 	41 35 59 	109 4 11 	RockSprings,WY
[SHR] 44.77 106.97 	44 46 12 	106 58 12 	Sheridan,WY
[WRL] 43.97 107.97 	43 58 12 	107 58 12 	Worland,WY
[P60] 44.55 110.42 	44 32 59 	110 25 11 	Yellowstone,WY
[P60] 44.55 110.42 	44 32 59 	110 25 11 	Yellowstone,WY
